type,club,direction,player,player_href,age,nationality,position,market_value,origin_club,fee,source,source_league,fee_type,fee_raw,position_group,buyer,seller,premium_ratio,season_id,competition_code,net_transfer_record,squad_size,average_age,national_team_players,competition_name,country_name,league_total_market_value
transfer,Borussia Dortmund,Out,Nico Schulz,/nico-schulz/profil/spieler/85867,30.0,Germany,Left-Back,1000000.0,Without Club,,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,unknown,-,Defender,Without Club,Borussia Dortmund,,2023,bundesliga,-23200000.0,26,26.4,13,Bundesliga,Germany,5020000000.0
transfer,RB Leipzig,In,Loïs Openda,/lois-openda/profil/spieler/368887,23.0,Belgium,Centre-Forward,35000000.0,Lens,40000000.0,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,paid,€40.00m,Attacker,RB Leipzig,Lens,0.1428571428571428,2023,bundesliga,38050000.0,30,23.7,12,Bundesliga,Germany,5020000000.0
transfer,RB Leipzig,In,Benjamin Sesko,/benjamin-sesko/profil/spieler/627442,20.0,Slovenia,Centre-Forward,24000000.0,Salzburg,31650000.0,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,paid,€31.65m,Attacker,RB Leipzig,Salzburg,0.3187500000000001,2023,bundesliga,38050000.0,30,23.7,12,Bundesliga,Germany,5020000000.0
transfer,RB Leipzig,In,Castello Lukeba,/castello-lukeba/profil/spieler/618472,20.0,France,Centre-Back,25000000.0,Lyon,30000000.0,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,paid,€30.00m,Defender,RB Leipzig,Lyon,0.19999999999999996,2023,bundesliga,38050000.0,30,23.7,12,Bundesliga,Germany,5020000000.0
transfer,RB Leipzig,In,Christoph Baumgartner,/christoph-baumgartner/profil/spieler/324278,23.0,Austria,Attacking Midfield,24000000.0,Hoffenheim,25500000.0,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,paid,€25.50m,Midfielder,RB Leipzig,Hoffenheim,0.0625,2023,bundesliga,38050000.0,30,23.7,12,Bundesliga,Germany,5020000000.0
transfer,RB Leipzig,In,Eljif Elmas,/eljif-elmas/profil/spieler/400489,24.0,North Macedonia,Attacking Midfield,24000000.0,Napoli,24000000.0,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,paid,€24.00m,Midfielder,RB Leipzig,Napoli,0.0,2023,bundesliga,38050000.0,30,23.7,12,Bundesliga,Germany,5020000000.0
transfer,RB Leipzig,In,Nicolas Seiwald,/nicolas-seiwald/profil/spieler/404950,22.0,Austria,Defensive Midfield,20000000.0,Salzburg,20000000.0,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,paid,€20.00m,Midfielder,RB Leipzig,Salzburg,0.0,2023,bundesliga,38050000.0,30,23.7,12,Bundesliga,Germany,5020000000.0
transfer,RB Leipzig,In,El Chadaille Bitshiabu,/el-chadaille-bitshiabu/profil/spieler/787912,18.0,France,Centre-Back,7000000.0,PSG,15000000.0,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,paid,€15.00m,Defender,RB Leipzig,PSG,1.1428571428571428,2023,bundesliga,38050000.0,30,23.7,12,Bundesliga,Germany,5020000000.0
transfer,RB Leipzig,In,Christopher Lenz,/christopher-lenz/profil/spieler/159844,28.0,Germany,Left Midfield,2500000.0,Frankfurt,1000000.0,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,paid,€1.00m,Midfielder,RB Leipzig,Frankfurt,-0.6,2023,bundesliga,38050000.0,30,23.7,12,Bundesliga,Germany,5020000000.0
transfer,RB Leipzig,In,Leopold Zingerle,/leopold-zingerle/profil/spieler/160971,29.0,Germany,Goalkeeper,400000.0,SC Paderborn,,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,free,free transfer,Goalkeeper,RB Leipzig,SC Paderborn,,2023,bundesliga,38050000.0,30,23.7,12,Bundesliga,Germany,5020000000.0
transfer,RB Leipzig,In,Xavi Simons,/xavi-simons/profil/spieler/566931,20.0,Netherlands,Attacking Midfield,40000000.0,PSG,,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,loan_free,loan transfer,Midfielder,RB Leipzig,PSG,,2023,bundesliga,38050000.0,30,23.7,12,Bundesliga,Germany,5020000000.0
transfer,RB Leipzig,In,Fábio Carvalho,/fabio-carvalho/profil/spieler/559263,20.0,Portugal,Attacking Midfield,16000000.0,Liverpool,,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,loan_free,loan transfer,Midfielder,RB Leipzig,Liverpool,,2023,bundesliga,38050000.0,30,23.7,12,Bundesliga,Germany,5020000000.0
transfer,RB Leipzig,In,Angeliño,/angelino/profil/spieler/277179,27.0,Spain,Left-Back,8000000.0,Galatasaray,,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,end_of_loan,End of loan 29/01/2024,Defender,RB Leipzig,Galatasaray,,2023,bundesliga,38050000.0,30,23.7,12,Bundesliga,Germany,5020000000.0
transfer,RB Leipzig,In,Caden Clark,/caden-clark/profil/spieler/742297,20.0,United States,Attacking Midfield,1700000.0,Vendsyssel FF,,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,end_of_loan,End of loan 31/12/2023,Midfielder,RB Leipzig,Vendsyssel FF,,2023,bundesliga,38050000.0,30,23.7,12,Bundesliga,Germany,5020000000.0
transfer,RB Leipzig,In,Hugo Novoa,/hugo-novoa/profil/spieler/668276,21.0,Spain,Right-Back,3500000.0,Utrecht,,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,end_of_loan,End of loan 29/01/2024,Defender,RB Leipzig,Utrecht,,2023,bundesliga,38050000.0,30,23.7,12,Bundesliga,Germany,5020000000.0
transfer,RB Leipzig,In,Tim Schreiber,/tim-schreiber/profil/spieler/426685,21.0,Germany,Goalkeeper,600000.0,Holstein Kiel,,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,end_of_loan,End of loan 30/06/2023,Goalkeeper,RB Leipzig,Holstein Kiel,,2023,bundesliga,38050000.0,30,23.7,12,Bundesliga,Germany,5020000000.0
transfer,RB Leipzig,In,Hugo Novoa,/hugo-novoa/profil/spieler/668276,20.0,Spain,Right-Back,4300000.0,Basel,,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,end_of_loan,End of loan 30/06/2023,Defender,RB Leipzig,Basel,,2023,bundesliga,38050000.0,30,23.7,12,Bundesliga,Germany,5020000000.0
transfer,RB Leipzig,In,Ilaix Moriba,/ilaix-moriba/profil/spieler/617074,20.0,Guinea,Central Midfield,4000000.0,Valencia,,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,end_of_loan,End of loan 30/06/2023,Midfielder,RB Leipzig,Valencia,,2023,bundesliga,38050000.0,30,23.7,12,Bundesliga,Germany,5020000000.0
transfer,RB Leipzig,In,Alexander Sørloth,/alexander-sorloth/profil/spieler/238407,27.0,Norway,Centre-Forward,12000000.0,Real Sociedad,,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,end_of_loan,End of loan 30/06/2023,Attacker,RB Leipzig,Real Sociedad,,2023,bundesliga,38050000.0,30,23.7,12,Bundesliga,Germany,5020000000.0
transfer,RB Leipzig,In,Angeliño,/angelino/profil/spieler/277179,26.0,Spain,Left-Back,12000000.0,Hoffenheim,,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,end_of_loan,End of loan 30/06/2023,Defender,RB Leipzig,Hoffenheim,,2023,bundesliga,38050000.0,30,23.7,12,Bundesliga,Germany,5020000000.0
transfer,RB Leipzig,In,Fabrice Hartmann,/fabrice-hartmann/profil/spieler/405685,22.0,Germany,Right Winger,250000.0,Sligo Rovers,,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,end_of_loan,End of loan 30/06/2023,Attacker,RB Leipzig,Sligo Rovers,,2023,bundesliga,38050000.0,30,23.7,12,Bundesliga,Germany,5020000000.0
transfer,RB Leipzig,In,Josep Martínez,/josep-martinez/profil/spieler/388516,25.0,Spain,Goalkeeper,3500000.0,Genoa,,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,end_of_loan,End of loan 30/06/2023,Goalkeeper,RB Leipzig,Genoa,,2023,bundesliga,38050000.0,30,23.7,12,Bundesliga,Germany,5020000000.0
transfer,RB Leipzig,In,Mehmet Ibrahimi,/mehmet-ibrahimi/profil/spieler/605306,20.0,Germany,Left Winger,150000.0,E. Braunschweig,,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,end_of_loan,End of loan 30/06/2023,Attacker,RB Leipzig,E. Braunschweig,,2023,bundesliga,38050000.0,30,23.7,12,Bundesliga,Germany,5020000000.0
transfer,RB Leipzig,In,Frederik Jäkel,/frederik-jakel/profil/spieler/405679,22.0,Germany,Centre-Back,900000.0,Arm. Bielefeld,,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,end_of_loan,End of loan 30/06/2023,Defender,RB Leipzig,Arm. Bielefeld,,2023,bundesliga,38050000.0,30,23.7,12,Bundesliga,Germany,5020000000.0
transfer,RB Leipzig,In,Tom Krauß,/tom-krauss/profil/spieler/405687,22.0,Germany,Defensive Midfield,7000000.0,FC Schalke 04,,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,end_of_loan,End of loan 30/06/2023,Midfielder,RB Leipzig,FC Schalke 04,,2023,bundesliga,38050000.0,30,23.7,12,Bundesliga,Germany,5020000000.0
transfer,RB Leipzig,Out,Josko Gvardiol,/josko-gvardiol/profil/spieler/475959,21.0,Croatia,Centre-Back,75000000.0,Man City,90000000.0,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,paid,€90.00m,Defender,Man City,RB Leipzig,0.19999999999999996,2023,bundesliga,38050000.0,30,23.7,12,Bundesliga,Germany,5020000000.0
transfer,RB Leipzig,Out,Dominik Szoboszlai,/dominik-szoboszlai/profil/spieler/451276,22.0,Hungary,Attacking Midfield,50000000.0,Liverpool,70000000.0,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,paid,€70.00m,Midfielder,Liverpool,RB Leipzig,0.3999999999999999,2023,bundesliga,38050000.0,30,23.7,12,Bundesliga,Germany,5020000000.0
transfer,RB Leipzig,Out,Christopher Nkunku,/christopher-nkunku/profil/spieler/344381,25.0,France,Centre-Forward,80000000.0,Chelsea,60000000.0,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,paid,€60.00m,Attacker,Chelsea,RB Leipzig,-0.25,2023,bundesliga,38050000.0,30,23.7,12,Bundesliga,Germany,5020000000.0
transfer,RB Leipzig,Out,Alexander Sørloth,/alexander-sorloth/profil/spieler/238407,27.0,Norway,Centre-Forward,12000000.0,Villarreal,10000000.0,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,paid,€10.00m,Attacker,Villarreal,RB Leipzig,-0.16666666666666663,2023,bundesliga,38050000.0,30,23.7,12,Bundesliga,Germany,5020000000.0
transfer,RB Leipzig,Out,Tom Krauß,/tom-krauss/profil/spieler/405687,22.0,Germany,Defensive Midfield,7000000.0,Mainz,5000000.0,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,paid,€5.00m,Midfielder,Mainz,RB Leipzig,-0.2857142857142857,2023,bundesliga,38050000.0,30,23.7,12,Bundesliga,Germany,5020000000.0
transfer,RB Leipzig,Out,Josep Martínez,/josep-martinez/profil/spieler/388516,25.0,Spain,Goalkeeper,3500000.0,Genoa,3500000.0,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,paid,€3.50m,Goalkeeper,Genoa,RB Leipzig,0.0,2023,bundesliga,38050000.0,30,23.7,12,Bundesliga,Germany,5020000000.0
transfer,RB Leipzig,Out,Emil Forsberg,/emil-forsberg/profil/spieler/111078,32.0,Sweden,Left Winger,6000000.0,New York,3000000.0,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,paid,€3.00m,Attacker,New York,RB Leipzig,-0.5,2023,bundesliga,38050000.0,30,23.7,12,Bundesliga,Germany,5020000000.0
transfer,RB Leipzig,Out,Angeliño,/angelino/profil/spieler/277179,26.0,Spain,Left-Back,12000000.0,Galatasaray,1500000.0,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,loan_with_fee,Loan fee: €1.50m,Defender,Galatasaray,RB Leipzig,-0.875,2023,bundesliga,38050000.0,30,23.7,12,Bundesliga,Germany,5020000000.0
transfer,RB Leipzig,Out,Marcel Halstenberg,/marcel-halstenberg/profil/spieler/70243,31.0,Germany,Centre-Back,3500000.0,Hannover 96,700000.0,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,paid,€700k,Defender,Hannover 96,RB Leipzig,-0.8,2023,bundesliga,38050000.0,30,23.7,12,Bundesliga,Germany,5020000000.0
transfer,RB Leipzig,Out,Oskar Preil,/oskar-preil/profil/spieler/710045,19.0,Germany,Goalkeeper,200000.0,FV Illertissen,,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,free,free transfer,Goalkeeper,FV Illertissen,RB Leipzig,,2023,bundesliga,38050000.0,30,23.7,12,Bundesliga,Germany,5020000000.0
transfer,RB Leipzig,Out,Konrad Laimer,/konrad-laimer/profil/spieler/223967,26.0,Austria,Right-Back,28000000.0,Bayern Munich,,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,free,free transfer,Defender,Bayern Munich,RB Leipzig,,2023,bundesliga,38050000.0,30,23.7,12,Bundesliga,Germany,5020000000.0
transfer,RB Leipzig,Out,Ørjan Nyland,/orjan-nyland/profil/spieler/73517,32.0,Norway,Goalkeeper,600000.0,Sevilla FC,,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,free,free transfer,Goalkeeper,Sevilla FC,RB Leipzig,,2023,bundesliga,38050000.0,30,23.7,12,Bundesliga,Germany,5020000000.0
transfer,RB Leipzig,Out,Mehmet Ibrahimi,/mehmet-ibrahimi/profil/spieler/605306,20.0,Germany,Left Winger,150000.0,Blau Weiss Linz,,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,paid,?,Attacker,Blau Weiss Linz,RB Leipzig,,2023,bundesliga,38050000.0,30,23.7,12,Bundesliga,Germany,5020000000.0
transfer,RB Leipzig,Out,Caden Clark,/caden-clark/profil/spieler/742297,20.0,United States,Attacking Midfield,1700000.0,Minnesota,,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,paid,?,Midfielder,Minnesota,RB Leipzig,,2023,bundesliga,38050000.0,30,23.7,12,Bundesliga,Germany,5020000000.0
transfer,RB Leipzig,Out,Tim Schreiber,/tim-schreiber/profil/spieler/426685,21.0,Germany,Goalkeeper,600000.0,Saarbrücken,,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,loan_free,loan transfer,Goalkeeper,Saarbrücken,RB Leipzig,,2023,bundesliga,38050000.0,30,23.7,12,Bundesliga,Germany,5020000000.0
transfer,RB Leipzig,Out,Fabrice Hartmann,/fabrice-hartmann/profil/spieler/405685,22.0,Germany,Right Winger,250000.0,Sligo Rovers,,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,loan_free,loan transfer,Attacker,Sligo Rovers,RB Leipzig,,2023,bundesliga,38050000.0,30,23.7,12,Bundesliga,Germany,5020000000.0
transfer,RB Leipzig,Out,Frederik Jäkel,/frederik-jakel/profil/spieler/405679,22.0,Germany,Centre-Back,900000.0,SV Elversberg,,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,loan_free,loan transfer,Defender,SV Elversberg,RB Leipzig,,2023,bundesliga,38050000.0,30,23.7,12,Bundesliga,Germany,5020000000.0
transfer,RB Leipzig,Out,André Silva,/andre-silva/profil/spieler/198008,27.0,Portugal,Centre-Forward,15000000.0,Real Sociedad,,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,loan_free,loan transfer,Attacker,Real Sociedad,RB Leipzig,,2023,bundesliga,38050000.0,30,23.7,12,Bundesliga,Germany,5020000000.0
transfer,RB Leipzig,Out,Caden Clark,/caden-clark/profil/spieler/742297,20.0,United States,Attacking Midfield,2000000.0,Vendsyssel FF,,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,loan_free,loan transfer,Midfielder,Vendsyssel FF,RB Leipzig,,2023,bundesliga,38050000.0,30,23.7,12,Bundesliga,Germany,5020000000.0
transfer,RB Leipzig,Out,Sanoussy Ba,/sanoussy-ba/profil/spieler/717346,19.0,Germany,Right-Back,500000.0,LASK,,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,loan_free,loan transfer,Defender,LASK,RB Leipzig,,2023,bundesliga,38050000.0,30,23.7,12,Bundesliga,Germany,5020000000.0
transfer,RB Leipzig,Out,Hugo Novoa,/hugo-novoa/profil/spieler/668276,20.0,Spain,Right-Back,4300000.0,Utrecht,,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,loan_free,loan transfer,Defender,Utrecht,RB Leipzig,,2023,bundesliga,38050000.0,30,23.7,12,Bundesliga,Germany,5020000000.0
transfer,RB Leipzig,Out,Ilaix Moriba,/ilaix-moriba/profil/spieler/617074,20.0,Guinea,Central Midfield,3000000.0,Getafe,,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,loan_free,loan transfer,Midfielder,Getafe,RB Leipzig,,2023,bundesliga,38050000.0,30,23.7,12,Bundesliga,Germany,5020000000.0
transfer,RB Leipzig,Out,Timo Werner,/timo-werner/profil/spieler/170527,27.0,Germany,Centre-Forward,17000000.0,Tottenham,,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,loan_free,loan transfer,Attacker,Tottenham,RB Leipzig,,2023,bundesliga,38050000.0,30,23.7,12,Bundesliga,Germany,5020000000.0
transfer,RB Leipzig,Out,Angeliño,/angelino/profil/spieler/277179,27.0,Spain,Left-Back,8000000.0,Roma,,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,loan_free,loan transfer,Defender,Roma,RB Leipzig,,2023,bundesliga,38050000.0,30,23.7,12,Bundesliga,Germany,5020000000.0
transfer,RB Leipzig,Out,Hugo Novoa,/hugo-novoa/profil/spieler/668276,21.0,Spain,Right-Back,3500000.0,Villarreal CF B,,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,loan_free,loan transfer,Defender,Villarreal CF B,RB Leipzig,,2023,bundesliga,38050000.0,30,23.7,12,Bundesliga,Germany,5020000000.0
transfer,RB Leipzig,Out,Fábio Carvalho,/fabio-carvalho/profil/spieler/559263,21.0,Portugal,Attacking Midfield,14000000.0,Liverpool,,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,end_of_loan,End of loan 31/12/2023,Midfielder,Liverpool,RB Leipzig,,2023,bundesliga,38050000.0,30,23.7,12,Bundesliga,Germany,5020000000.0
transfer,RB Leipzig,Out,Abdou Diallo,/abdou-diallo/profil/spieler/229005,27.0,Senegal,Centre-Back,10000000.0,PSG,,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,end_of_loan,End of loan 30/06/2023,Defender,PSG,RB Leipzig,,2023,bundesliga,38050000.0,30,23.7,12,Bundesliga,Germany,5020000000.0
transfer,1.FC Union Berlin,In,Robin Gosens,/robin-gosens/profil/spieler/273132,29.0,Germany,Left-Back,15000000.0,Inter,13000000.0,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,paid,€13.00m,Defender,1.FC Union Berlin,Inter,-0.1333333333333333,2023,bundesliga,300000.0,26,27.1,8,Bundesliga,Germany,5020000000.0
transfer,1.FC Union Berlin,In,Diogo Leite,/diogo-leite/profil/spieler/357156,24.0,Portugal,Centre-Back,15000000.0,Porto,7000000.0,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,paid,€7.00m,Defender,1.FC Union Berlin,Porto,-0.5333333333333333,2023,bundesliga,300000.0,26,27.1,8,Bundesliga,Germany,5020000000.0
transfer,1.FC Union Berlin,In,Yorbe Vertessen,/yorbe-vertessen/profil/spieler/409517,23.0,Belgium,Centre-Forward,4000000.0,PSV,4750000.0,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,paid,€4.75m,Attacker,1.FC Union Berlin,PSV,0.1875,2023,bundesliga,300000.0,26,27.1,8,Bundesliga,Germany,5020000000.0
transfer,1.FC Union Berlin,In,Kevin Volland,/kevin-volland/profil/spieler/82009,31.0,Germany,Attacking Midfield,8000000.0,Monaco,4000000.0,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,paid,€4.00m,Midfielder,1.FC Union Berlin,Monaco,-0.5,2023,bundesliga,300000.0,26,27.1,8,Bundesliga,Germany,5020000000.0
transfer,1.FC Union Berlin,In,Lucas Tousart,/lucas-tousart/profil/spieler/353948,26.0,France,Central Midfield,9000000.0,Hertha BSC,2800000.0,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,paid,€2.80m,Midfielder,1.FC Union Berlin,Hertha BSC,-0.6888888888888889,2023,bundesliga,300000.0,26,27.1,8,Bundesliga,Germany,5020000000.0
transfer,1.FC Union Berlin,In,Mikkel Kaufmann,/mikkel-kaufmann/profil/spieler/545332,22.0,Denmark,Centre-Forward,2700000.0,Copenhagen,2700000.0,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,paid,€2.70m,Attacker,1.FC Union Berlin,Copenhagen,0.0,2023,bundesliga,300000.0,26,27.1,8,Bundesliga,Germany,5020000000.0
transfer,1.FC Union Berlin,In,Benedict Hollerbach,/benedict-hollerbach/profil/spieler/453870,22.0,Germany,Centre-Forward,1200000.0,Wehen Wiesbaden,2000000.0,https://www.transfermarkt.co.uk/bundesliga/transfers/wettbewerb/L1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-bundesliga,paid,€2.00m,Attacker,1.FC Union Berlin,Wehen Wiesbaden,0.6666666666666667,2023,bundesliga,300000.0,26,27.1,8,Bundesliga,Germany,5020000000.0
