player,buyer,seller,season_id,competition_code,country_name,premium_ratio,premium_ratio_w,hedonic_residual,pi_hedonic_pct,age,position_group,is_attacker,is_midfielder,is_defender,log_fee,log_mv,fee,market_value,revenue_sales,log_revenue,n_sales,max_sale,total_spend,n_buys,net_balance,net_transfer_record,squad_size,average_age,national_team_players,log_league_mv,in_degree,out_degree,pagerank,in_strength,out_strength,net_flow,season_id,season_2018,season_2019,season_2021,season_2022,season_2023,season_2024,season_2025
Fabio Chiarodia,Borussia Mönchengladbach,Werder Bremen,2023,bundesliga,Germany,1.0,1.0,-0.07138920127509252,-6.890059556649131,18.0,Defender,0,0,1,14.508658238524095,13.815511557963774,2000000.0,1000000.0,25000000.0,17.034386422832473,2,15000000.0,28780000.0,5,-3780000.0,10650000.0,28,26.0,10,22.336695770849254,5,0,0.004736646396579723,28780000.0,0.0,-28780000.0,2023,0,0,0,0,1,0,0
Robin Hack,Borussia Mönchengladbach,Arm. Bielefeld,2023,bundesliga,Germany,-0.6333333333333333,-0.6333333333333333,-1.1440161144463694,-68.14630295556154,24.0,Attacker,1,0,0,13.910821646859095,14.914123179965662,1100000.0,3000000.0,25000000.0,17.034386422832473,2,15000000.0,28780000.0,5,-3780000.0,10650000.0,28,26.0,10,22.336695770849254,5,0,0.004736646396579723,28780000.0,0.0,-28780000.0,2023,0,0,0,0,1,0,0
Jeff Chabot,1.FC Köln,Sampdoria,2023,bundesliga,Germany,-0.5454545454545454,-0.5454545454545454,-0.6966936508773856,-50.17701945083552,25.0,Defender,0,0,1,14.731801689838349,15.520258832020865,2500000.0,5500000.0,3100000.0,14.946912992035967,1,3100000.0,2500000.0,1,600000.0,-12130000.0,30,25.9,6,22.336695770849254,1,1,0.0015271490038270405,2500000.0,3100000.0,600000.0,2023,0,0,0,0,1,0,0
Mergim Berisha,TSG 1899 Hoffenheim,Augsburg,2023,bundesliga,Germany,0.1666666666666667,0.1666666666666667,0.31721215867932884,37.32939338576411,25.0,Attacker,1,0,0,16.454567959008102,16.300417291085605,14000000.0,12000000.0,37500000.0,17.439851517607305,4,25500000.0,43300000.0,5,-5800000.0,1350000.0,29,25.5,12,22.336695770849254,5,0,0.004213437231417297,43300000.0,0.0,-43300000.0,2023,0,0,0,0,1,0,0
Attila Szalai,TSG 1899 Hoffenheim,Fenerbahçe,2023,bundesliga,Germany,-0.1214285714285714,-0.1214285714285714,0.11065532339305406,11.700984396218272,25.0,Defender,0,0,1,16.325109901643454,16.454567959008102,12300000.0,14000000.0,37500000.0,17.439851517607305,4,25500000.0,43300000.0,5,-5800000.0,1350000.0,29,25.5,12,22.336695770849254,5,0,0.004213437231417297,43300000.0,0.0,-43300000.0,2023,0,0,0,0,1,0,0
Anton Stach,TSG 1899 Hoffenheim,Mainz,2023,bundesliga,Germany,-0.1999999999999999,-0.1999999999999999,0.0034735527252678366,0.3479592791645114,24.0,Midfielder,0,1,0,16.300417291085605,16.52356082573315,12000000.0,15000000.0,37500000.0,17.439851517607305,4,25500000.0,43300000.0,5,-5800000.0,1350000.0,29,25.5,12,22.336695770849254,5,0,0.004213437231417297,43300000.0,0.0,-43300000.0,2023,0,0,0,0,1,0,0
Marius Bülter,TSG 1899 Hoffenheim,FC Schalke 04,2023,bundesliga,Germany,0.0,0.0,0.36124462891984344,43.51146965946173,30.0,Attacker,1,0,0,14.914123179965662,14.914123179965662,3000000.0,3000000.0,37500000.0,17.439851517607305,4,25500000.0,43300000.0,5,-5800000.0,1350000.0,29,25.5,12,22.336695770849254,5,0,0.004213437231417297,43300000.0,0.0,-43300000.0,2023,0,0,0,0,1,0,0
Julian Justvan,TSG 1899 Hoffenheim,SC Paderborn,2023,bundesliga,Germany,0.3333333333333332,0.3333333333333332,0.23235379023195257,26.1566144596032,25.0,Midfielder,0,1,0,14.508658238524095,14.220976332738882,2000000.0,1500000.0,37500000.0,17.439851517607305,4,25500000.0,43300000.0,5,-5800000.0,1350000.0,29,25.5,12,22.336695770849254,5,0,0.004213437231417297,43300000.0,0.0,-43300000.0,2023,0,0,0,0,1,0,0
Olivier Deman,SV Werder Bremen,Cercle Brugge,2023,bundesliga,Germany,0.3333333333333332,0.3333333333333332,0.11588333911889492,12.286490457705268,23.0,Defender,0,0,1,15.201805169084134,14.914123179965662,4000000.0,3000000.0,31060000.0,17.251431407880563,8,17250000.0,8750000.0,4,22310000.0,-2150000.0,30,25.4,10,22.336695770849254,4,0,0.004264992715446901,8750000.0,0.0,-8750000.0,2023,0,0,0,0,1,0,0
Senne Lynen,SV Werder Bremen,Union SG,2023,bundesliga,Germany,-0.375,-0.375,-0.4532551600177115,-36.44441481806682,24.0,Midfielder,0,1,0,14.731801689838349,15.201805169084134,2500000.0,4000000.0,31060000.0,17.251431407880563,8,17250000.0,8750000.0,4,22310000.0,-2150000.0,30,25.4,10,22.336695770849254,4,0,0.004264992715446901,8750000.0,0.0,-8750000.0,2023,0,0,0,0,1,0,0
Julián Malatini,SV Werder Bremen,Defensa,2023,bundesliga,Germany,0.1764705882352941,0.1764705882352941,-0.18312431615995628,-16.73354340345342,22.0,Defender,0,0,1,14.508658238524095,14.346139397261565,2000000.0,1700000.0,31060000.0,17.251431407880563,8,17250000.0,8750000.0,4,22310000.0,-2150000.0,30,25.4,10,22.336695770849254,4,0,0.004264992715446901,8750000.0,0.0,-8750000.0,2023,0,0,0,0,1,0,0
Moritz-Broni Kwarteng,VfL Bochum,1.FC Magdeburg,2023,bundesliga,Germany,-0.2666666666666667,-0.2666666666666667,-0.365482801433048,-30.61386204721831,25.0,Midfielder,0,1,0,13.910821646859095,14.220976332738882,1100000.0,1500000.0,0.0,0.0,0,0.0,2450000.0,3,-2450000.0,5900000.0,29,25.7,3,22.336695770849254,3,0,0.0034586961092202464,2450000.0,0.0,-2450000.0,2023,0,0,0,0,1,0,0
Maximilian Wittek,VfL Bochum,Vitesse,2023,bundesliga,Germany,-0.625,-0.625,-0.8823674438076505,-58.61982255116638,27.0,Defender,0,0,1,13.527829818844937,14.508658238524095,750000.0,2000000.0,0.0,0.0,0,0.0,2450000.0,3,-2450000.0,5900000.0,29,25.7,3,22.336695770849254,3,0,0.0034586961092202464,2450000.0,0.0,-2450000.0,2023,0,0,0,0,1,0,0
Bernardo,VfL Bochum,Salzburg,2023,bundesliga,Germany,-0.76,-0.76,-1.2095634591565059,-70.16728657405903,28.0,Defender,0,0,1,13.304686600863562,14.731801689838349,600000.0,2500000.0,0.0,0.0,0,0.0,2450000.0,3,-2450000.0,5900000.0,29,25.7,3,22.336695770849254,3,0,0.0034586961092202464,2450000.0,0.0,-2450000.0,2023,0,0,0,0,1,0,0
Mergim Berisha,FC Augsburg,Fenerbahçe,2023,bundesliga,Germany,-0.6666666666666667,-0.6666666666666667,-0.9355506312446398,-60.76303046121028,25.0,Attacker,1,0,0,15.201805169084134,16.300417291085605,4000000.0,12000000.0,28200000.0,17.154832571369333,6,14000000.0,9650000.0,4,18550000.0,-8250000.0,29,25.6,9,22.336695770849254,4,0,0.0037022496318549207,9650000.0,0.0,-9650000.0,2023,0,0,0,0,1,0,0
Tim Breithaupt,FC Augsburg,Karlsruher SC,2023,bundesliga,Germany,-0.2857142857142857,-0.2857142857142857,-0.5919055580011054,-44.67281111388128,21.0,Midfielder,0,1,0,14.731801689838349,15.068273812173887,2500000.0,3500000.0,28200000.0,17.154832571369333,6,14000000.0,9650000.0,4,18550000.0,-8250000.0,29,25.6,9,22.336695770849254,4,0,0.0037022496318549207,9650000.0,0.0,-9650000.0,2023,0,0,0,0,1,0,0
Phillip Tietz,FC Augsburg,Darmstadt 98,2023,bundesliga,Germany,-0.1851851851851852,-0.1851851851851852,-0.19491834213510018,-17.709821452213216,26.0,Attacker,1,0,0,14.603968372873895,14.80876270134486,2200000.0,2700000.0,28200000.0,17.154832571369333,6,14000000.0,9650000.0,4,18550000.0,-8250000.0,29,25.6,9,22.336695770849254,4,0,0.0037022496318549207,9650000.0,0.0,-9650000.0,2023,0,0,0,0,1,0,0
Sven Michel,FC Augsburg,Union Berlin,2023,bundesliga,Germany,0.0555555555555555,0.0555555555555555,0.39146448119500477,47.91461351257145,32.0,Attacker,1,0,0,13.76421831620775,13.710151153416941,950000.0,900000.0,28200000.0,17.154832571369333,6,14000000.0,9650000.0,4,18550000.0,-8250000.0,29,25.6,9,22.336695770849254,4,0,0.0037022496318549207,9650000.0,0.0,-9650000.0,2023,0,0,0,0,1,0,0
Serhou Guirassy,VfB Stuttgart,Stade Rennais,2023,bundesliga,Germany,-0.3571428571428571,-0.3571428571428571,-0.08697539480241545,-8.330035755290066,27.0,Attacker,1,0,0,16.012735246411598,16.454567959008102,9000000.0,14000000.0,50450000.0,17.736493324585496,6,20000000.0,20450000.0,6,30000000.0,57050000.0,30,24.9,14,22.336695770849254,6,0,0.00331174475121897,20450000.0,0.0,-20450000.0,2023,0,0,0,0,1,0,0
Angelo Stiller,VfB Stuttgart,Hoffenheim,2023,bundesliga,Germany,0.1,0.1,-0.019830462393450432,-1.9635135568433881,22.0,Midfielder,0,1,0,15.520258832020865,15.424948670398354,5500000.0,5000000.0,50450000.0,17.736493324585496,6,20000000.0,20450000.0,6,30000000.0,57050000.0,30,24.9,14,22.336695770849254,6,0,0.00331174475121897,20450000.0,0.0,-20450000.0,2023,0,0,0,0,1,0,0
Woo-yeong Jeong,VfB Stuttgart,Freiburg,2023,bundesliga,Germany,0.0857142857142856,0.0857142857142856,-0.005875623231766269,-0.5858397047941444,23.0,Midfielder,0,1,0,15.150511887854474,15.068273812173887,3800000.0,3500000.0,50450000.0,17.736493324585496,6,20000000.0,20450000.0,6,30000000.0,57050000.0,30,24.9,14,22.336695770849254,6,0,0.00331174475121897,20450000.0,0.0,-20450000.0,2023,0,0,0,0,1,0,0
Jovan Milosevic,VfB Stuttgart,Vojvodina,2023,bundesliga,Germany,1.4,1.4,-0.13536194216744413,-12.66003578642081,17.0,Attacker,1,0,0,13.997832948091215,13.122365377402328,1200000.0,500000.0,50450000.0,17.736493324585496,6,20000000.0,20450000.0,6,30000000.0,57050000.0,30,24.9,14,22.336695770849254,6,0,0.00331174475121897,20450000.0,0.0,-20450000.0,2023,0,0,0,0,1,0,0
Maximilian Mittelstädt,VfB Stuttgart,Hertha BSC,2023,bundesliga,Germany,-0.75,-0.75,-1.3714917536268665,-74.6272201530298,26.0,Defender,0,0,1,13.122365377402328,14.508658238524095,500000.0,2000000.0,50450000.0,17.736493324585496,6,20000000.0,20450000.0,6,30000000.0,57050000.0,30,24.9,14,22.336695770849254,6,0,0.00331174475121897,20450000.0,0.0,-20450000.0,2023,0,0,0,0,1,0,0
Matej Maglica,VfB Stuttgart,FC St. Gallen,2023,bundesliga,Germany,-0.55,-0.55,-1.0610831455732885,-65.39197514967272,24.0,Defender,0,0,1,13.017005083966255,13.815511557963774,450000.0,1000000.0,50450000.0,17.736493324585496,6,20000000.0,20450000.0,6,30000000.0,57050000.0,30,24.9,14,22.336695770849254,6,0,0.00331174475121897,20450000.0,0.0,-20450000.0,2023,0,0,0,0,1,0,0
Marvin Pieringer,1.FC Heidenheim 1846,FC Schalke 04,2023,bundesliga,Germany,-0.0999999999999999,-0.0999999999999999,-0.3941147574540551,-32.57234484893091,23.0,Attacker,1,0,0,14.403297778421795,14.508658238524095,1800000.0,2000000.0,0.0,0.0,0,0.0,2300000.0,2,-2300000.0,7500000.0,29,26.4,3,22.336695770849254,2,0,0.0014092645042635026,2300000.0,0.0,-2300000.0,2023,0,0,0,0,1,0,0
Tim Siersleben,1.FC Heidenheim 1846,Wolfsburg,2023,bundesliga,Germany,-0.6666666666666667,-0.6666666666666667,-1.3804676741169342,-74.85394526657505,23.0,Defender,0,0,1,13.122365377402328,14.220976332738882,500000.0,1500000.0,0.0,0.0,0,0.0,2300000.0,2,-2300000.0,7500000.0,29,26.4,3,22.336695770849254,2,0,0.0014092645042635026,2300000.0,0.0,-2300000.0,2023,0,0,0,0,1,0,0
Christoph Klarer,SV Darmstadt 98,F. Düsseldorf,2023,bundesliga,Germany,0.0454545454545454,0.0454545454545454,-0.17659338249212198,-16.18795492700703,23.0,Defender,0,0,1,14.648420115681892,14.603968372873895,2300000.0,2200000.0,2250000.0,14.626441218624949,2,2200000.0,4100000.0,2,-1850000.0,2550000.0,27,26.8,3,22.336695770849254,2,0,0.002484829623011845,4100000.0,0.0,-4100000.0,2023,0,0,0,0,1,0,0
Fraser Hornby,SV Darmstadt 98,Stade Reims,2023,bundesliga,Germany,0.8,0.8,0.1889738807888115,20.80095394167285,23.0,Attacker,1,0,0,14.403297778421795,13.815511557963774,1800000.0,1000000.0,2250000.0,14.626441218624949,2,2200000.0,4100000.0,2,-1850000.0,2550000.0,27,26.8,3,22.336695770849254,2,0,0.002484829623011845,4100000.0,0.0,-4100000.0,2023,0,0,0,0,1,0,0
Christopher Bonsu Baah,KRC Genk,Sarpsborg 08,2023,jupiler-pro-league,Belgium,3.333333333333333,3.333333333333333,0.6781737924030367,97.02766788295808,18.0,Attacker,1,0,0,15.46416937585933,13.997832948091215,5200000.0,1200000.0,24050000.0,16.995645596096086,5,8500000.0,19500000.0,6,4550000.0,41300000.0,27,23.7,8,20.772056002068226,6,0,0.0058138779113432884,19500000.0,0.0,-19500000.0,2023,0,0,0,0,1,0,0
Alieu Fadera,KRC Genk,Zulte Waregem,2023,jupiler-pro-league,Belgium,0.3333333333333332,0.3333333333333332,-0.10401219735115141,-9.878571732994445,21.0,Attacker,1,0,0,15.201805169084134,14.914123179965662,4000000.0,3000000.0,24050000.0,16.995645596096086,5,8500000.0,19500000.0,6,4550000.0,41300000.0,27,23.7,8,20.772056002068226,6,0,0.0058138779113432884,19500000.0,0.0,-19500000.0,2023,0,0,0,0,1,0,0
Ken Nkuba,KRC Genk,R Charleroi SC,2023,jupiler-pro-league,Belgium,0.0714285714285714,0.0714285714285714,-0.16198958132352637,-14.954996885777206,22.0,Defender,0,0,1,15.137266664613225,15.068273812173887,3750000.0,3500000.0,24050000.0,16.995645596096086,5,8500000.0,19500000.0,6,4550000.0,41300000.0,27,23.7,8,20.772056002068226,6,0,0.0058138779113432884,19500000.0,0.0,-19500000.0,2023,0,0,0,0,1,0,0
Andi Zeqiri,KRC Genk,Brighton,2023,jupiler-pro-league,Belgium,-0.2142857142857143,-0.2142857142857143,-0.3574004756213185,-30.05077644210611,24.0,Attacker,1,0,0,14.827111833279051,15.068273812173887,2750000.0,3500000.0,24050000.0,16.995645596096086,5,8500000.0,19500000.0,6,4550000.0,41300000.0,27,23.7,8,20.772056002068226,6,0,0.0058138779113432884,19500000.0,0.0,-19500000.0,2023,0,0,0,0,1,0,0
Zakaria El Ouahdi,KRC Genk,RWDM,2023,jupiler-pro-league,Belgium,2.125,2.125,0.590446394730316,80.47944670806224,21.0,Defender,0,0,1,14.731801689838349,13.592368256649284,2500000.0,800000.0,24050000.0,16.995645596096086,5,8500000.0,19500000.0,6,4550000.0,41300000.0,27,23.7,8,20.772056002068226,6,0,0.0058138779113432884,19500000.0,0.0,-19500000.0,2023,0,0,0,0,1,0,0
Hendrik Van Crombrugge,KRC Genk,RSC Anderlecht,2023,jupiler-pro-league,Belgium,-0.48,-0.48,-0.39126976292309656,-32.380245006655315,30.0,Goalkeeper,0,0,0,14.077875591662238,14.731801689838349,1300000.0,2500000.0,24050000.0,16.995645596096086,5,8500000.0,19500000.0,6,4550000.0,41300000.0,27,23.7,8,20.772056002068226,6,0,0.0058138779113432884,19500000.0,0.0,-19500000.0,2023,0,0,0,0,1,0,0
Kevin Rodríguez,Union Saint-Gilloise,Independiente,2023,jupiler-pro-league,Belgium,8.0,8.0,1.6883524969637307,441.0564748159956,23.0,Attacker,1,0,0,15.319588176962746,13.122365377402328,4500000.0,500000.0,40290000.0,17.511613881987586,8,22600000.0,16370000.0,8,23920000.0,48460000.0,27,25.2,9,20.772056002068226,8,0,0.007101081534928323,16370000.0,0.0,-16370000.0,2023,0,0,0,0,1,0,0
Mohamed Amoura,Union Saint-Gilloise,FC Lugano,2023,jupiler-pro-league,Belgium,1.0,1.0,0.40439263320828367,49.83923366904235,23.0,Attacker,1,0,0,15.201805169084134,14.508658238524095,4000000.0,2000000.0,40290000.0,17.511613881987586,8,22600000.0,16370000.0,8,23920000.0,48460000.0,27,25.2,9,20.772056002068226,8,0,0.007101081534928323,16370000.0,0.0,-16370000.0,2023,0,0,0,0,1,0,0
Alessio Castro-Montes,Union Saint-Gilloise,KAA Gent,2023,jupiler-pro-league,Belgium,-0.4736842105263158,-0.4736842105263158,-0.4659299562588455,-37.24488783208512,26.0,Midfielder,0,1,0,14.508658238524095,15.150511887854474,2000000.0,3800000.0,40290000.0,17.511613881987586,8,22600000.0,16370000.0,8,23920000.0,48460000.0,27,25.2,9,20.772056002068226,8,0,0.007101081534928323,16370000.0,0.0,-16370000.0,2023,0,0,0,0,1,0,0
Kevin Mac Allister,Union Saint-Gilloise,Argentinos Jrs.,2023,jupiler-pro-league,Belgium,-0.625,-0.625,-0.9396295152144738,-60.9227574872626,25.0,Defender,0,0,1,14.220976332738882,15.201805169084134,1500000.0,4000000.0,40290000.0,17.511613881987586,8,22600000.0,16370000.0,8,23920000.0,48460000.0,27,25.2,9,20.772056002068226,8,0,0.007101081534928323,16370000.0,0.0,-16370000.0,2023,0,0,0,0,1,0,0
Charles Vanhoutte,Union Saint-Gilloise,Cercle Brugge,2023,jupiler-pro-league,Belgium,0.0583333333333333,0.0583333333333333,-0.11772346116987364,-11.10582321701894,24.0,Midfielder,0,1,0,14.054528245836039,13.997832948091215,1270000.0,1200000.0,40290000.0,17.511613881987586,8,22600000.0,16370000.0,8,23920000.0,48460000.0,27,25.2,9,20.772056002068226,8,0,0.007101081534928323,16370000.0,0.0,-16370000.0,2023,0,0,0,0,1,0,0
Mathias Rasmussen,Union Saint-Gilloise,SK Brann,2023,jupiler-pro-league,Belgium,0.0,0.0,-0.09075889053808872,-8.676219137973963,25.0,Midfielder,0,1,0,13.997832948091215,13.997832948091215,1200000.0,1200000.0,40290000.0,17.511613881987586,8,22600000.0,16370000.0,8,23920000.0,48460000.0,27,25.2,9,20.772056002068226,8,0,0.007101081534928323,16370000.0,0.0,-16370000.0,2023,0,0,0,0,1,0,0
Koki Machida,Union Saint-Gilloise,Kashima Antlers,2023,jupiler-pro-league,Belgium,-0.5,-0.5,-0.7620054414420281,-53.32707597158084,25.0,Defender,0,0,1,13.815511557963774,14.508658238524095,1000000.0,2000000.0,40290000.0,17.511613881987586,8,22600000.0,16370000.0,8,23920000.0,48460000.0,27,25.2,9,20.772056002068226,8,0,0.007101081534928323,16370000.0,0.0,-16370000.0,2023,0,0,0,0,1,0,0
Noah Sadiki,Union Saint-Gilloise,RSC Anderlecht,2023,jupiler-pro-league,Belgium,-0.55,-0.55,-1.393776058151209,-75.18636519952324,18.0,Midfielder,0,1,0,13.710151153416941,14.508658238524095,900000.0,2000000.0,40290000.0,17.511613881987586,8,22600000.0,16370000.0,8,23920000.0,48460000.0,27,25.2,9,20.772056002068226,8,0,0.007101081534928323,16370000.0,0.0,-16370000.0,2023,0,0,0,0,1,0,0
George Ilenikhena,Royal Antwerp FC,Amiens SC,2023,jupiler-pro-league,Belgium,5.0,5.0,0.8073272175897461,124.19083039057944,16.0,Attacker,1,0,0,15.607270193858982,13.815511557963774,6000000.0,1000000.0,48500000.0,17.697074376526267,5,20000000.0,7500000.0,2,41000000.0,42750000.0,31,24.5,5,20.772056002068226,2,0,0.0020607009097529266,7500000.0,0.0,-7500000.0,2023,0,0,0,0,1,0,0
Jacob Ondrejka,Royal Antwerp FC,Elfsborg,2023,jupiler-pro-league,Belgium,-0.4,-0.4,-1.0151284740108775,-63.76442805065179,20.0,Attacker,1,0,0,14.220976332738882,14.731801689838349,1500000.0,2500000.0,48500000.0,17.697074376526267,5,20000000.0,7500000.0,2,41000000.0,42750000.0,31,24.5,5,20.772056002068226,2,0,0.0020607009097529266,7500000.0,0.0,-7500000.0,2023,0,0,0,0,1,0,0
Igor Thiago,Club Brugge KV,Ludogorets,2023,jupiler-pro-league,Belgium,1.75,1.75,0.7492446688717216,111.54017988524258,22.0,Attacker,1,0,0,16.213405921671733,15.201805169084134,11000000.0,4000000.0,53300000.0,17.7914469078978,7,20000000.0,27250000.0,4,26050000.0,49000000.0,28,24.2,12,20.772056002068226,4,0,0.0050720909772754875,27250000.0,0.0,-27250000.0,2023,0,0,0,0,1,0,0
Hugo Vetlesen,Club Brugge KV,Bodø/Glimt,2023,jupiler-pro-league,Belgium,0.1071428571428572,0.1071428571428572,0.12372708059735871,13.170698329188202,23.0,Midfielder,0,1,0,15.86320353036178,15.76142084987672,7750000.0,7000000.0,53300000.0,17.7914469078978,7,20000000.0,27250000.0,4,26050000.0,49000000.0,28,24.2,12,20.772056002068226,4,0,0.0050720909772754875,27250000.0,0.0,-27250000.0,2023,0,0,0,0,1,0,0
Michal Skoras,Club Brugge KV,Lech Poznan,2023,jupiler-pro-league,Belgium,0.0,0.0,-0.11431635447223876,-10.802428532754849,23.0,Attacker,1,0,0,15.607270193858982,15.607270193858982,6000000.0,6000000.0,53300000.0,17.7914469078978,7,20000000.0,27250000.0,4,26050000.0,49000000.0,28,24.2,12,20.772056002068226,4,0,0.0050720909772754875,27250000.0,0.0,-27250000.0,2023,0,0,0,0,1,0,0
Philip Zinckernagel,Club Brugge KV,Olympiacos,2023,jupiler-pro-league,Belgium,-0.375,-0.375,-0.2304003527020182,-20.578449287981137,28.0,Attacker,1,0,0,14.731801689838349,15.201805169084134,2500000.0,4000000.0,53300000.0,17.7914469078978,7,20000000.0,27250000.0,4,26050000.0,49000000.0,28,24.2,12,20.772056002068226,4,0,0.0050720909772754875,27250000.0,0.0,-27250000.0,2023,0,0,0,0,1,0,0
Momodou Sonko,KAA Gent,Häcken,2023,jupiler-pro-league,Belgium,0.8125,0.8125,-0.002288561544558476,-0.22859450987551266,18.0,Attacker,1,0,0,15.796512164761882,15.201805169084134,7250000.0,4000000.0,59300000.0,17.89811988083136,7,19500000.0,23430000.0,10,35870000.0,17850000.0,29,24.3,7,20.772056002068226,10,3,0.009885427994676984,23430000.0,45500000.0,22070000.0,2023,0,0,0,0,1,0,0
Archie Brown,KAA Gent,Lausanne-Sport,2023,jupiler-pro-league,Belgium,4.714285714285714,4.714285714285714,1.1727789609484773,223.09606849335975,21.0,Defender,0,0,1,15.201805169084134,13.45883704259595,4000000.0,700000.0,59300000.0,17.89811988083136,7,19500000.0,23430000.0,10,35870000.0,17850000.0,29,24.3,7,20.772056002068226,10,3,0.009885427994676984,23430000.0,45500000.0,22070000.0,2023,0,0,0,0,1,0,0
Tsuyoshi Watanabe,KAA Gent,KV Kortrijk,2023,jupiler-pro-league,Belgium,0.25,0.25,0.2913697295224811,33.82594157950412,26.0,Defender,0,0,1,15.068273812173887,14.845130332288226,3500000.0,2800000.0,59300000.0,17.89811988083136,7,19500000.0,23430000.0,10,35870000.0,17850000.0,29,24.3,7,20.772056002068226,10,3,0.009885427994676984,23430000.0,45500000.0,22070000.0,2023,0,0,0,0,1,0,0
Omri Gandelman,KAA Gent,Maccabi Netanya,2023,jupiler-pro-league,Belgium,0.5666666666666667,0.5666666666666667,0.22630212660680726,25.395459656909082,23.0,Midfielder,0,1,0,14.669926311652166,14.220976332738882,2350000.0,1500000.0,59300000.0,17.89811988083136,7,19500000.0,23430000.0,10,35870000.0,17850000.0,29,24.3,7,20.772056002068226,10,3,0.009885427994676984,23430000.0,45500000.0,22070000.0,2023,0,0,0,0,1,0,0
Daisuke Yokota,KAA Gent,Górnik Zabrze,2023,jupiler-pro-league,Belgium,1.0,1.0,0.2943343408911119,34.223282157414324,23.0,Attacker,1,0,0,14.508658238524095,13.815511557963774,2000000.0,1000000.0,59300000.0,17.89811988083136,7,19500000.0,23430000.0,10,35870000.0,17850000.0,29,24.3,7,20.772056002068226,10,3,0.009885427994676984,23430000.0,45500000.0,22070000.0,2023,0,0,0,0,1,0,0
Ismaël Kandouss,KAA Gent,Union SG,2023,jupiler-pro-league,Belgium,-0.4166666666666666,-0.4166666666666666,-0.543475175883918,-41.92735246241265,25.0,Defender,0,0,1,14.375126917328105,14.914123179965662,1750000.0,3000000.0,59300000.0,17.89811988083136,7,19500000.0,23430000.0,10,35870000.0,17850000.0,29,24.3,7,20.772056002068226,10,3,0.009885427994676984,23430000.0,45500000.0,22070000.0,2023,0,0,0,0,1,0,0
Franck Surdez,KAA Gent,Neuchâtel Xamax,2023,jupiler-pro-league,Belgium,1.1666666666666663,1.1666666666666663,0.12594797117263212,13.422327155407121,21.0,Attacker,1,0,0,14.077875591662238,13.304686600863562,1300000.0,600000.0,59300000.0,17.89811988083136,7,19500000.0,23430000.0,10,35870000.0,17850000.0,29,24.3,7,20.772056002068226,10,3,0.009885427994676984,23430000.0,45500000.0,22070000.0,2023,0,0,0,0,1,0,0
